סמל רשות,מספר סידורי,שם רשות מקומית,שטח שיפוט (דונם),שטח תפוס על ידי לוחות סולאריים (דונם),מספר מבנים,שטח גגות כולל (דונם),שטח פוטנציאל שנמצא מתאים לסולארי (דונם),שטח לא פנוי (דונם),הספק מותקן מוערך קיים (MW),אחוז מימוש,הספק פוטנציאל מוערך (MW),סיווג שימוש,הערות
502,249,ירכא,16137.2,0.4,28,12.3,6.2,0.5,0.1,6.5,0.9,ציבורי,usg code is main usage
502,249,ירכא,16137.2,0,2,1.7,1.2,0,0,0,0.2,ממשלתי,"usg code is secondary usage, which is included in main usage"
502,249,ירכא,16137.2,0,11,2.6,1.3,0,0,0,0.2,תחבורה,"usg code is secondary usage, which is included in main usage"
502,249,ירכא,16137.2,0,0,0,0,0,0,0,0,אקדמיה,"usg code is secondary usage, which is included in main usage"
502,249,ירכא,16137.2,0,9,2.9,1.4,0,0,0,0.2,שירותי דת,"usg code is secondary usage, which is included in main usage"
502,249,ירכא,16137.2,0,0,0,0,0,0,0,0,חירום וביטחון,"usg code is secondary usage, which is included in main usage"
502,249,ירכא,16137.2,0.4,6,5.2,2.3,0.5,0.1,15.6,0.3,רפואה,"usg code is secondary usage, which is included in main usage"
502,249,ירכא,16137.2,5.1,96,60,31.2,5,0.7,14.1,4.5,רשות מקומית,usg code is main usage
502,249,ירכא,16137.2,5,88,54.3,27.5,4.9,0.7,15.4,3.9,מבנה חינוך,"usg code is secondary usage, which is included in main usage"
502,249,ירכא,16137.2,0.1,8,5.7,3.6,0.1,0,3.2,0.5,מבנה ציבור פרט לחינוך,"usg code is secondary usage, which is included in main usage"
502,249,ירכא,16137.2,7.6,2765,687.6,284.2,9.5,1.1,2.6,40.6,מגורים,usg code is main usage
502,249,ירכא,16137.2,5.7,2286,546,230.6,7.3,0.8,2.4,32.9,מגורים בנייה צמודת קרקע (עד 9 מטרים),"usg code is secondary usage, which is included in main usage"
502,249,ירכא,16137.2,1.9,467,135.7,51.2,2.1,0.3,3.5,7.3,מגורים בנייה נמוכה  (10-15 מטרים),"usg code is secondary usage, which is included in main usage"
502,249,ירכא,16137.2,0,12,5.9,2.5,0,0,0,0.4,מגורים בניה גבוהה (16-27 מטרים),"usg code is secondary usage, which is included in main usage"
502,249,ירכא,16137.2,0,0,0,0,0,0,0,0,מגורים בניה רב קומות (מעל 28 מטרים ומעלה),"usg code is secondary usage, which is included in main usage"
502,249,ירכא,16137.2,0.1,38,18.5,11.1,0.1,0,1,1.6,תעשייה,usg code is main usage
502,249,ירכא,16137.2,0,4,1,0.5,0,0,0,0.1,תשתיות ומתקנים הנדסיים,usg code is main usage
502,249,ירכא,16137.2,14.8,164,148.7,81.4,12.9,2.1,15.4,11.6,"מסחר, משרדים ותיירות",usg code is main usage
502,249,ירכא,16137.2,1.1,518,126,59.4,1,0.2,1.9,8.5,חקלאות,usg code is main usage
502,249,ירכא,16137.2,0.2,89,22.1,9.9,0.3,0,1.8,1.4,אחר,usg code is main usage
154,250,תל מונד,7127,0.1,21,5.7,2.5,0.1,0,4.5,0.4,ציבורי,usg code is main usage
154,250,תל מונד,7127,0,0,0,0,0,0,0,0,ממשלתי,"usg code is secondary usage, which is included in main usage"
154,250,תל מונד,7127,0,2,0.3,0.2,0,0,0,0,תחבורה,"usg code is secondary usage, which is included in main usage"
154,250,תל מונד,7127,0,0,0,0,0,0,0,0,אקדמיה,"usg code is secondary usage, which is included in main usage"
154,250,תל מונד,7127,0.1,17,4.7,2,0.1,0,5.7,0.3,שירותי דת,"usg code is secondary usage, which is included in main usage"
154,250,תל מונד,7127,0,0,0,0,0,0,0,0,חירום וביטחון,"usg code is secondary usage, which is included in main usage"
154,250,תל מונד,7127,0,2,0.7,0.4,0,0,0,0.1,רפואה,"usg code is secondary usage, which is included in main usage"
154,250,תל מונד,7127,4.9,91,51,22.6,4,0.7,17.8,3.2,רשות מקומית,usg code is main usage
154,250,תל מונד,7127,4.6,64,39.8,17.4,3.7,0.7,21,2.5,מבנה חינוך,"usg code is secondary usage, which is included in main usage"
154,250,תל מונד,7127,0.3,23,10.2,4.7,0.2,0,5.6,0.7,מבנה ציבור פרט לחינוך,"usg code is secondary usage, which is included in main usage"
154,250,תל מונד,7127,6.5,1734,482.2,200.8,4.1,0.9,3.1,28.7,מגורים,usg code is main usage
154,250,תל מונד,7127,6.4,1632,439.3,183.4,3.9,0.9,3.4,26.2,מגורים בנייה צמודת קרקע (עד 9 מטרים),"usg code is secondary usage, which is included in main usage"
154,250,תל מונד,7127,0.1,98,40.9,17,0.1,0,0.5,2.4,מגורים בנייה נמוכה  (10-15 מטרים),"usg code is secondary usage, which is included in main usage"
154,250,תל מונד,7127,0,4,1.9,0.4,0.1,0,0,0.1,מגורים בניה גבוהה (16-27 מטרים),"usg code is secondary usage, which is included in main usage"
154,250,תל מונד,7127,0,0,0,0,0,0,0,0,מגורים בניה רב קומות (מעל 28 מטרים ומעלה),"usg code is secondary usage, which is included in main usage"
154,250,תל מונד,7127,0.1,8,2.9,1.4,0.1,0,4.7,0.2,תעשייה,usg code is main usage
154,250,תל מונד,7127,0,1,0.1,0,0,0,0,0,תשתיות ומתקנים הנדסיים,usg code is main usage
154,250,תל מונד,7127,0,34,17.7,10.1,0,0,0.4,1.4,"מסחר, משרדים ותיירות",usg code is main usage
154,250,תל מונד,7127,0.1,82,17.4,7.4,0.1,0,1.2,1.1,חקלאות,usg code is main usage
154,250,תל מונד,7127,0,7,1.1,0.4,0,0,0,0.1,אחר,usg code is main usage
1113,251,צור הדסה,3961.1,0,7,2.2,1,0,0,0,0.1,ציבורי,usg code is main usage
1113,251,צור הדסה,3961.1,0,0,0,0,0,0,0,0,ממשלתי,"usg code is secondary usage, which is included in main usage"
1113,251,צור הדסה,3961.1,0,1,0.4,0.2,0,0,0,0,תחבורה,"usg code is secondary usage, which is included in main usage"
1113,251,צור הדסה,3961.1,0,0,0,0,0,0,0,0,אקדמיה,"usg code is secondary usage, which is included in main usage"
1113,251,צור הדסה,3961.1,0,3,0.6,0.3,0,0,0,0,שירותי דת,"usg code is secondary usage, which is included in main usage"
1113,251,צור הדסה,3961.1,0,1,0.2,0,0,0,0,0,חירום וביטחון,"usg code is secondary usage, which is included in main usage"
1113,251,צור הדסה,3961.1,0,2,1,0.5,0,0,0,0.1,רפואה,"usg code is secondary usage, which is included in main usage"
1113,251,צור הדסה,3961.1,4.3,44,22.5,8.1,4.3,0.6,34.6,1.2,רשות מקומית,usg code is main usage
1113,251,צור הדסה,3961.1,4.3,42,22.2,8,4.3,0.6,34.9,1.1,מבנה חינוך,"usg code is secondary usage, which is included in main usage"
1113,251,צור הדסה,3961.1,0,2,0.2,0.1,0,0,0,0,מבנה ציבור פרט לחינוך,"usg code is secondary usage, which is included in main usage"
1113,251,צור הדסה,3961.1,4.7,823,188.5,70.1,2.7,0.7,6.2,10,מגורים,usg code is main usage
1113,251,צור הדסה,3961.1,3.5,614,125.1,50.2,1.2,0.5,6.5,7.2,מגורים בנייה צמודת קרקע (עד 9 מטרים),"usg code is secondary usage, which is included in main usage"
1113,251,צור הדסה,3961.1,1.2,167,46.7,16.2,0.8,0.2,6.8,2.3,מגורים בנייה נמוכה  (10-15 מטרים),"usg code is secondary usage, which is included in main usage"
1113,251,צור הדסה,3961.1,0,42,16.7,3.7,0.7,0,0,0.5,מגורים בניה גבוהה (16-27 מטרים),"usg code is secondary usage, which is included in main usage"
1113,251,צור הדסה,3961.1,0,0,0,0,0,0,0,0,מגורים בניה רב קומות (מעל 28 מטרים ומעלה),"usg code is secondary usage, which is included in main usage"
1113,251,צור הדסה,3961.1,0,0,0,0,0,0,0,0,תעשייה,usg code is main usage
1113,251,צור הדסה,3961.1,0,3,0.5,0.3,0,0,0,0,תשתיות ומתקנים הנדסיים,usg code is main usage
1113,251,צור הדסה,3961.1,0.2,6,2.8,1.2,0.2,0,13.8,0.2,"מסחר, משרדים ותיירות",usg code is main usage
1113,251,צור הדסה,3961.1,0,0,0,0,0,0,0,0,חקלאות,usg code is main usage
1113,251,צור הדסה,3961.1,0,10,2,1.2,0,0,0,0.2,אחר,usg code is main usage
1271,252,להבים,11152.3,0,1,0.4,0.2,0,0,0,0,ציבורי,usg code is main usage
1271,252,להבים,11152.3,0,0,0,0,0,0,0,0,ממשלתי,"usg code is secondary usage, which is included in main usage"
1271,252,להבים,11152.3,0,0,0,0,0,0,0,0,תחבורה,"usg code is secondary usage, which is included in main usage"
1271,252,להבים,11152.3,0,0,0,0,0,0,0,0,אקדמיה,"usg code is secondary usage, which is included in main usage"
1271,252,להבים,11152.3,0,1,0.4,0.2,0,0,0,0,שירותי דת,"usg code is secondary usage, which is included in main usage"
1271,252,להבים,11152.3,0,0,0,0,0,0,0,0,חירום וביטחון,"usg code is secondary usage, which is included in main usage"
1271,252,להבים,11152.3,0,0,0,0,0,0,0,0,רפואה,"usg code is secondary usage, which is included in main usage"
1271,252,להבים,11152.3,3.3,36,23,9.9,2.8,0.5,24.8,1.4,רשות מקומית,usg code is main usage
1271,252,להבים,11152.3,1.6,20,10.1,3.5,1.8,0.2,32,0.5,מבנה חינוך,"usg code is secondary usage, which is included in main usage"
1271,252,להבים,11152.3,1.6,16,12.9,6.4,1.1,0.2,20.3,0.9,מבנה ציבור פרט לחינוך,"usg code is secondary usage, which is included in main usage"
1271,252,להבים,11152.3,24.9,1631,353.5,132.7,7.2,3.6,15.8,19,מגורים,usg code is main usage
1271,252,להבים,11152.3,24.9,1631,353.5,132.7,7.2,3.6,15.8,19,מגורים בנייה צמודת קרקע (עד 9 מטרים),"usg code is secondary usage, which is included in main usage"
1271,252,להבים,11152.3,0,0,0,0,0,0,0,0,מגורים בנייה נמוכה  (10-15 מטרים),"usg code is secondary usage, which is included in main usage"
1271,252,להבים,11152.3,0,0,0,0,0,0,0,0,מגורים בניה גבוהה (16-27 מטרים),"usg code is secondary usage, which is included in main usage"
1271,252,להבים,11152.3,0,0,0,0,0,0,0,0,מגורים בניה רב קומות (מעל 28 מטרים ומעלה),"usg code is secondary usage, which is included in main usage"
1271,252,להבים,11152.3,0,0,0,0,0,0,0,0,תעשייה,usg code is main usage
1271,252,להבים,11152.3,0,0,0,0,0,0,0,0,תשתיות ומתקנים הנדסיים,usg code is main usage
1271,252,להבים,11152.3,0,2,0.4,0.2,0,0,0,0,"מסחר, משרדים ותיירות",usg code is main usage
1271,252,להבים,11152.3,0,0,0,0,0,0,0,0,חקלאות,usg code is main usage
1271,252,להבים,11152.3,0.3,12,2.2,1,0.1,0,24.7,0.1,אחר,usg code is main usage
5571,253,גולן,1086971.9,1.2,41,16.7,8,0.9,0.2,12.9,1.1,ציבורי,usg code is main usage
5571,253,גולן,1086971.9,0,4,1.1,0.5,0,0,0,0.1,ממשלתי,"usg code is secondary usage, which is included in main usage"
5571,253,גולן,1086971.9,0,6,0.8,0.4,0,0,0.5,0.1,תחבורה,"usg code is secondary usage, which is included in main usage"
5571,253,גולן,1086971.9,0,2,4.2,2.5,0,0,0,0.4,אקדמיה,"usg code is secondary usage, which is included in main usage"
5571,253,גולן,1086971.9,1,15,6.1,2,0.9,0.1,32.9,0.3,שירותי דת,"usg code is secondary usage, which is included in main usage"
5571,253,גולן,1086971.9,0,0,0,0,0,0,0,0,חירום וביטחון,"usg code is secondary usage, which is included in main usage"
5571,253,גולן,1086971.9,0.2,7,2,1,0,0,17.7,0.1,רפואה,"usg code is secondary usage, which is included in main usage"
5571,253,גולן,1086971.9,10.1,441,143.5,72.7,3.5,1.4,12.2,10.4,רשות מקומית,usg code is main usage
5571,253,גולן,1086971.9,4.6,316,96.7,49.8,1,0.7,8.4,7.1,מבנה חינוך,"usg code is secondary usage, which is included in main usage"
5571,253,גולן,1086971.9,5.3,107,42.8,20.9,2.3,0.8,20.2,3,מבנה ציבור פרט לחינוך,"usg code is secondary usage, which is included in main usage"
5571,253,גולן,1086971.9,69.2,3850,843.7,341.1,43.2,9.9,16.9,48.7,מגורים,usg code is main usage
5571,253,גולן,1086971.9,68.8,3015,627.3,253.5,22.1,9.8,21.3,36.2,מגורים בנייה צמודת קרקע (עד 9 מטרים),"usg code is secondary usage, which is included in main usage"
5571,253,גולן,1086971.9,0.5,77,13.7,5,0.1,0.1,8.6,0.7,מגורים בנייה נמוכה  (10-15 מטרים),"usg code is secondary usage, which is included in main usage"
5571,253,גולן,1086971.9,0,1,0.1,0,0,0,0,0,מגורים בניה גבוהה (16-27 מטרים),"usg code is secondary usage, which is included in main usage"
5571,253,גולן,1086971.9,0,757,202.5,82.6,21,0,0,11.8,מגורים בניה רב קומות (מעל 28 מטרים ומעלה),"usg code is secondary usage, which is included in main usage"
5571,253,גולן,1086971.9,28.4,62,72.1,21.5,25.3,4.1,56.8,3.1,תעשייה,usg code is main usage
5571,253,גולן,1086971.9,0,2,1,0.4,0,0,0,0.1,תשתיות ומתקנים הנדסיים,usg code is main usage
5571,253,גולן,1086971.9,14.7,317,113.1,53,11.9,2.1,21.6,7.6,"מסחר, משרדים ותיירות",usg code is main usage
5571,253,גולן,1086971.9,200.3,519,662.3,262.7,169,28.6,43.3,37.5,חקלאות,usg code is main usage
5571,253,גולן,1086971.9,2,155,31.2,13.5,2,0.3,12.8,1.9,אחר,usg code is main usage
490,254,דיר אל אסד,5155.8,0,11,3.7,1.7,0,0,0,0.2,ציבורי,usg code is main usage
490,254,דיר אל אסד,5155.8,0,1,0.3,0.1,0,0,0,0,ממשלתי,"usg code is secondary usage, which is included in main usage"
490,254,דיר אל אסד,5155.8,0,0,0,0,0,0,0,0,תחבורה,"usg code is secondary usage, which is included in main usage"
490,254,דיר אל אסד,5155.8,0,0,0,0,0,0,0,0,אקדמיה,"usg code is secondary usage, which is included in main usage"
490,254,דיר אל אסד,5155.8,0,3,1.3,0.5,0,0,0,0.1,שירותי דת,"usg code is secondary usage, which is included in main usage"
490,254,דיר אל אסד,5155.8,0,0,0,0,0,0,0,0,חירום וביטחון,"usg code is secondary usage, which is included in main usage"
490,254,דיר אל אסד,5155.8,0,3,1.4,0.7,0,0,0,0.1,רפואה,"usg code is secondary usage, which is included in main usage"
490,254,דיר אל אסד,5155.8,2.9,50,22.2,8.7,2.4,0.4,24.8,1.2,רשות מקומית,usg code is main usage
490,254,דיר אל אסד,5155.8,2.6,43,19.1,7.1,2.4,0.4,26.4,1,מבנה חינוך,"usg code is secondary usage, which is included in main usage"
490,254,דיר אל אסד,5155.8,0.3,7,3,1.6,0,0,17,0.2,מבנה ציבור פרט לחינוך,"usg code is secondary usage, which is included in main usage"
490,254,דיר אל אסד,5155.8,1.5,1167,294,117.2,5.7,0.2,1.3,16.7,מגורים,usg code is main usage
490,254,דיר אל אסד,5155.8,1.1,707,167.5,71.4,2.6,0.2,1.6,10.2,מגורים בנייה צמודת קרקע (עד 9 מטרים),"usg code is secondary usage, which is included in main usage"
490,254,דיר אל אסד,5155.8,0.4,412,111.2,40.7,2.7,0.1,0.9,5.8,מגורים בנייה נמוכה  (10-15 מטרים),"usg code is secondary usage, which is included in main usage"
490,254,דיר אל אסד,5155.8,0,48,15.3,5.1,0.4,0,0,0.7,מגורים בניה גבוהה (16-27 מטרים),"usg code is secondary usage, which is included in main usage"
490,254,דיר אל אסד,5155.8,0,0,0,0,0,0,0,0,מגורים בניה רב קומות (מעל 28 מטרים ומעלה),"usg code is secondary usage, which is included in main usage"
490,254,דיר אל אסד,5155.8,0,0,0,0,0,0,0,0,תעשייה,usg code is main usage
490,254,דיר אל אסד,5155.8,0,3,0.8,0.5,0,0,0,0.1,תשתיות ומתקנים הנדסיים,usg code is main usage
490,254,דיר אל אסד,5155.8,0,18,4.8,2.2,0.1,0,1.8,0.3,"מסחר, משרדים ותיירות",usg code is main usage
490,254,דיר אל אסד,5155.8,0.1,16,18.4,14.5,0.1,0,0.5,2.1,חקלאות,usg code is main usage
490,254,דיר אל אסד,5155.8,0.1,69,22.6,12.6,0.2,0,1.1,1.8,אחר,usg code is main usage
1015,255,מבשרת ציון,6290.4,0,69,21.1,7.7,0.3,0,0.1,1.1,ציבורי,usg code is main usage
1015,255,מבשרת ציון,6290.4,0,3,0.5,0.2,0,0,0,0,ממשלתי,"usg code is secondary usage, which is included in main usage"
1015,255,מבשרת ציון,6290.4,0,3,0.9,0.4,0,0,0,0.1,תחבורה,"usg code is secondary usage, which is included in main usage"
1015,255,מבשרת ציון,6290.4,0,0,0,0,0,0,0,0,אקדמיה,"usg code is secondary usage, which is included in main usage"
1015,255,מבשרת ציון,6290.4,0,21,7.6,3.4,0,0,0.3,0.5,שירותי דת,"usg code is secondary usage, which is included in main usage"
1015,255,מבשרת ציון,6290.4,0,3,1.6,0.3,0,0,0,0,חירום וביטחון,"usg code is secondary usage, which is included in main usage"
1015,255,מבשרת ציון,6290.4,0,7,3,1.6,0,0,0,0.2,רפואה,"usg code is secondary usage, which is included in main usage"
1015,255,מבשרת ציון,6290.4,4.1,103,52,19.9,3.5,0.6,17,2.8,רשות מקומית,usg code is main usage
1015,255,מבשרת ציון,6290.4,4.1,80,43.9,16.3,3.5,0.6,19.9,2.3,מבנה חינוך,"usg code is secondary usage, which is included in main usage"
1015,255,מבשרת ציון,6290.4,0,23,8.1,3.6,0,0,0,0.5,מבנה ציבור פרט לחינוך,"usg code is secondary usage, which is included in main usage"
1015,255,מבשרת ציון,6290.4,3.7,1771,548.7,153.4,21,0.5,2.4,21.9,מגורים,usg code is main usage
1015,255,מבשרת ציון,6290.4,2.5,1206,327.1,99.9,10,0.4,2.4,14.3,מגורים בנייה צמודת קרקע (עד 9 מטרים),"usg code is secondary usage, which is included in main usage"
1015,255,מבשרת ציון,6290.4,1.2,459,151.6,40.5,5.9,0.2,3,5.8,מגורים בנייה נמוכה  (10-15 מטרים),"usg code is secondary usage, which is included in main usage"
1015,255,מבשרת ציון,6290.4,0,96,63.4,12,4.2,0,0,1.7,מגורים בניה גבוהה (16-27 מטרים),"usg code is secondary usage, which is included in main usage"
